errorSourceDirMissing;Code-Assistent nicht verfügbar. Das Java-Quellcode-Verzeichnis ist nicht angegeben. Bitte setzen Sie das Verzeichnis unter Home->Eigenschaften
errorSourceDirNotExist;Code-Assistent nicht verfügbar. Das Java-Quellcode-Verzeichnis existiert nicht. Bitte setzen Sie ein gültiges Verzeichnis unter Home->Eigenschaften
errorUpperNodeNotAccept;Kann Objekt (&1 ...) nicht unter dem gewählten Objekt einfügen
fniErrorBadFileExtension;Ungültiger Dateityp. Bitte wählen Sie eine Datei mit der Erweiterung &1
fniErrorBadFileURL;Die angegebene Datei liegt außerhalb der Web-Applikation. Bitte geben Sie eine Datei innerhalb von &1 an
fniErrorFileNameNull;Bitte geben Sie einen Dateinamen an
fniFileExtensionInfo;Bitte wählen Sie eine Datei mit der Erweiterung "&1".
fniFileExtensionInfoAll;Es gibt keine Beschränkung des Datei-Typs. Jede Dateierweiterung ist zulässig.
fniFileName;Dateiname
fniInfo;Verwenden Sie den Datei-Dialog um eine Datei von Ihrem lokalen Dateisystem zu wählen. Die absolute Pfadinformation wir in eine relative URL überführt - die kann verwendet werden um beispielsweise ein Bild oder eine CSS-Datei zu referenzieren. Dafür muss sich die Datei im Verzeichnis "&1" (oder einem Unterordner) befinden.
fniPopupTitle;Dateiname zu URL
fniTakeOver;Übernehmen
generateCode;Code generieren
layoutCodeSuccessFileSaved;Layout und Quelldateien wurden erfolgreich gespeichert (siehe Bearbeiten->Ressourcen für weitere Informationen)
layoutCodeTextSuccessFileSaved;Layout-Quelldatei und Übersetzungsdatei wurden erfolgreich gespeichert (siehe Bearbeiten->Ressourcen für weitere Informationen)
layoutTextSuccessFileSaved;Layout und Übersetzungsdatei wurden erfolgreich gespeichert (siehe Bearbeiten->Ressourcen für weitere Inforamtionen)
le.prt.errors;Fehler
le.prt.id;Id
le.prt.message;Nachricht
le.prt.protocol;Protokoll
le.prt.tag;Tag
le.prt.type;Typ
le.prt.warnings;Warnungen
litAssCompareLang;Vergleichssprache
litAssFileContent;Dateiinhalt
litAssLanguage;Sprache
litAssLanguageSettings;Spracheinstellungen
litAssLiteralMaintenance;Literalverwaltung
litAssQuestionSaveChanges;Sie sind dabei die Sprachinformationen zur Textpflege zu ändern. Es gibt ungesicherte Änderungen. Wollen Sie diese Änderungen speichern?
litAssTextId;Textid
litAssUpdateLanguage;Spracheinstellungen aktualisieren
lm.pleasedefinelanguage;Bitte legen Sie zunächst eine Sprache fest
lm.reservedforcis;Diese Abkürzung is für CIS reserviert
lm.savedclickdetails;&1 gespeichert. Klicken Sie auf die Nachricht um weitere Informationen zu erhalten.
looseCodingCancel;Abbrechen
looseCodingReload;Datei neu laden
looseCodingSave;Änderungen Speichern
loosedataCancel;Zurück
loosedataLoose;Daten verwerfen
loosedataQuestion;Sie sind dabei ungespeicherte Daten zu verwerfen. Wollen Sie dies wirklich tun?
loosedataSave;Daten speichern
memberQualifier;Member Qualifier
menuCodeGenCopy;Kopieren
menuCodeGenCut;Ausschneiden
menuCodeGenPaste;Einfügen
menuCodeGenRemove;Entfernen
menuCodeGenShiftLeft;- Tab
menuCodeGenShiftRight;+ Tab
menuCodeGenTakeOver;Generierten Code übernehmen
menuEdit;Bearbeiten
menuEditCopy;Kopieren
menuEditCut;Ausschneiden
menuEditDelete;Löschen
menuEditPasteAsFirst;Zuoberst einfügen
menuEditPasteAsLast;Zuunterst einfügen
menuEditRedo;Wiederholen
menuEditUndo;Rückgängig
menuFile;Datei
menuFileExit;Schließen
menuFileNew;Neu...
menuFileOpen;öffnen...
menuFilePublish;Veröffentlichen
menuFileSave;Speichern
menuFileSaveAs;Layout speichern unter...
menuPreview;Vorschau
menuPreviewMode;Vorschau-Modus
menuPreviewModeDefault;Standard
menuPreviewModeHTML;HTML in SWT
menuPreviewPreview;Vorschau
menuPreviewPreviewWithDummyAdapter;Vorschau mit Dummy-Adapter
menuPreviewPreviewWithNewestClasses;Vorschau mit aktuellsten Klassen
menuView;Ansicht
menuViewConfiguration;Konfiguration
menuViewLog;Log
menuViewProtocol;Protokoll
menuViewResources;Ressourcen
menuViewServerLog;Server Log
menuViewXML;XML
multilinePopupHints;Tipps/ Beispiele
multilinePopupTitle;Eingabe
newfileFileName;Dateiname
newfileName;Name
noNeedToSave;Sie haben seit der letzten Speicherung keine Änderungen vorgenommen.
okNewestClasses;Die Adapter laufen nun in einem neuen Class-Loader
openfileCancel;Abbrechen
popupTitleConfiguration;Konfiguration
popupTitleLitAssSaveChanges;Änderungen speichern?
popupTitleProtocol;Informationen über XML->HTML-Umwandlung
popupTitleReloadJavaSource;Datei neu laden?
popupTitleResources;Ressourcen
popupTitleServerLog;CIS Server Logdatei
popupTitleXML;XML Layout Definition
propNameValidation;Regulärer Ausdruck 
propnamevalidationhint;Ihre Eingabe ist kein gültiger Name für eine Eigenschaft oder Methode. Der Name muss aus einem Kleinbuchstaben (a-z) gefolgt von Buchstaben (a-z A-Z) oder Zahlen (0-9) bestehen.
questionReloadJavaSource;Die Java-Quellcodedatei wurde verändert - der Code-Assistent hat ebenfalls ungespeicherte Änderungen. Sie sind dabei die Datei zu überschreiben. Wollen Sie die Änderungen speichern (Datei überschreiben) - oder wollen Sie die Datei vom Datenträger neu laden (und die aktuellen Änderungen verlieren)? 
resourceAbsPath;Absoluter Pfad
resourceCode;Java-Quellcode
resourceLastModified;Letzt Änderung
resourceName;Name
resourcePopupOKMessage;Editor Resources
resourceTrans;Übersetzungsdatei
resourceXML;XML Layout
scconfig.label.defaultlocation;im Standardpfad (z.B. &quot\;cis/styles&quot\;)
scconfig.label.inputdirchoice;Geben Sie ein Verzeichnis Ihrer Wahl an (z.B. &quot\;C:/Programme/Eclipse/workspace/zzz/styles&quot\;) 
scconfig.label.inputdirname;Geben Sie den Namen eines Verzeichnisses relative zum Wurzelverzeichnis der Web-Applikation an. Achtung: das Verzeichnis muss sich auf der zweiten Unterebene befinden z.B. &quot\;ihrprojekt/styles&quot\; oder &quot\;allgemein/styles&quot\; 
scconfig.label.keeptstylesheets;Sie können Ihr Stylesheet in einem anderen Verzeichnis speichern. Wir empfehlen die Verwendung eines Verzeichnisses innerhalb der Web-Applikation, der Style Sheet Edior unterstützt jedoch auch Verzeichnisse außerhalb. 
scconfig.label.outsidewebapp;außerhalb der Web-Applikation
scconfig.label.ownstylesheetskept;Ihre eigenen Stylesheets sind gespeichert... 
scconfig.label.pleasenote;Achtung: Sie müssen sicherstellen, dass Kopien Ihrer generierten Stylesheets (und der ensprechenden Bilder) im Kontext der Web-Applikation zur Laufzeit zur Verfügung stehen.
scconfig.label.stylesheetdir;Das Verzeichnis der CIS Style Sheets (Stylesheets mit dem Präfix &quot\;CIS&quot\;) ist &quot\;cis/styles&quot\;. Dieses Verzeichnis kann nicht geändert werden.
scconfig.label.withinwebapp;Innerhalb der Web-Applikation (nicht am Standardort)
scconfig.rowarea.location;Ort
scconfig.rowareadirectories;Verzeichnisse
scconfig.stylesheetdir;Stylesheet-Verzeichnisse
successCopiedNodes;&1 Objekt(e) wurde(n) in die Zwischenablage kopiert
successFilePublished;Das Layout wurde als &1, die HTML-Seite als &2 gespeichert
successFilePublishedCode;Layout HTML-Seite und Quellcode wurden erfolgreich gespeichert (siehe Bearbeiten->Ressourcen für weitere Informationen)
successFilePublishedCodeText;Layout HTML-Seite, Quellcode und Übersetzungsdatei wurden erfolgreich gespeichert (siehe Bearbeiten->Ressourcen für weitere Informationen)
successFilePublishedText;Layout HTML-Seite und Übersetzungsdatei wurden erfolgreich gespeichert (siehe Bearbeiten->Ressourcen für weitere Informationen)
successFileSaved;Das Layout wurde als &1 gespeichert
successFileSavedJava;Die Java-Klasse wurde als &1 gespeichert
successFileSavedMultiLanguage;Die Datei wurde als &1 gespeichert
successPreviewRefreshed;Das Layout wurde aktualisiert
tabCodeAssistant;Code-Assistent
tabHTMLPreview;HTML-Vorschau
tabLiteralAssistant;Literal-Assistent
tabPDFPreview;PDF-Vorschau
tabXmlBinding; XML Binding
titleEmpty;Layout Painter - kein Layout definiert
vc.cmi.gencode;Code generieren
wizardPopupTitle;Control Wizard
workplaceabt.titlebar0;Über Application Designer
wsdldataadpt.rowarea0;XML Binding Ansicht und Status
bgiPopupTitle;Hintergrundbild
bsPopupTitle;Rahmenauswahl
closePage;Seite schließen
ec.previewScreenTestOnly;Vorschau-Modus
ec.previewSettings;Vorschau-Einstellungen
ec.previewWithDummyAdapter;Nur Screen-Test
ec.previewWithLatestClasses;Schnelle Vorschau
ec.previewWithLatestClassesHide;Verstecken
ec.previewWithLatestClassesShow;Anzeigen
ec.previewWithRealAdapter;Anwendung starten
fePopupTitle;Formeleditor
fmp.colarea;Um ein Feld oder eine Gruppe zur Formel hinzuzufügen, klicken Sie auch Feld oder Gruppe hinzufügen. Um eine Standardfunktion hinzuzufügen klicken Sie auf Funktion einfügen.
litAssHideComparisonLanguage;Vergleichssprache verstecken
litAssShowComparisonLanguage;Vergleichssprache anzeigen
pfnitPopup.cancel;Abbrechen
pfnitPopup.showallfile;Alle Dateien anzeigen
refp.button34;Funktion einfügen
refp.button35;Operator einfügen
refp.button36;Konstante einfügen
refp.button37;Klammer einfügen
refp.button38;Formel zurücksetzen
refp.button39;OK
refp.button40;Abbrechen
refp.button41;OK
refp.button42;Abbrechen
refp.button43;OK
refp.button44;Abbrechen
refp.button45;Ok
refp.button46;Abbrechen
refp.button47;Ok
refp.button48;Abbrechen
refp.button49;Ok
refp.button50;Abbrechen
refp.label25;Um eine Standardfunktion hinzuzufügen, klicken Sie auf Funktion hinzufügen.
refp.label26;Formel:
refp.label27;Funktioner einfügen
refp.label28;Funktionen:
refp.label29;Wählen Sie ein Feld oder eine Gruppe
refp.label30;Operator einfügen
refp.label31;Operator
refp.label32;Konstante hinzufügen
refp.label33;Konstante
refp.label34;Klammer einfügen
refp.label35;Klammern
rwa.button0;Speichern
rwwa.label0;Chairman des Supervisory Board:
rwwa.label1;Frank F. Beelitz
rwwa.label10;Postadresse:
rwwa.label11;Uhlandstrasse 12, 
rwwa.label12;D-64297 Darmstadt
rwwa.label13;Tel.: +49-6151-92-0
rwwa.label14;Fax: +49-6151-92-1191
rwwa.label15;Email: webinfo@softwareag.com
rwwa.label16;Internet: www.softwareag.com
rwwa.label17;Software AG ist im Firmenregister des Darmstädter Amtsgerichts unter der Nummer HRB 1562 eingetragen.
rwwa.label18;Die VAT Identifikationsnummer der Software AG ist DE 111 660 314.
rwwa.label19;Verantwortlicher für 6, 10 III MDStV:
rwwa.label2;Chairman des Board of Management:
rwwa.label20;Norbert Eder
rwwa.label21;Uhlandstrasse 12
rwwa.label22;D-64297 Darmstadt
rwwa.label3;Karl-Heinz Streibich
rwwa.label4;Board of Management:
rwwa.label5;Christian Barrios Marchant
rwwa.label6;Mark Edwards
rwwa.label7;Dr. Peter Kürpick
rwwa.label8;Alfred Pfaff
rwwa.label9;Arnd Zinnhardt
ssfPopupTitle;URL der Stylesheet-Datei...
vreContextmenuText;Validierungsregeln
vrePopupTitle;Validierungsregeleditor
attribCompEdIn.label0; 
attribCompSav.label1; 
attributes;
buttonPreview;
buttonPreviewDummy;
buttonPreviewNewClasses;
buttonPublish;
editorviewcoding.column0; 
editorviewcoding.column1; 
editorviewcoding.column3; 
editorviewcoding.column4; 
iconTitleCopy;
iconTitleRemove;
icontTitleCut;
preview;
reevml.label4;   
reevml.label5;    
reevml5.label2;   
reevml5.label3;    
reevml6.label12;   
reevml6.label13;   
reevml6.label2;   
reevml6.label3;    
