errorAttrPagenameMissing;Literal Assistant is not available. Please input attribute TRANSLATIONREFERENCE at the root tag first
errorBufferEmpty;No items available in copy&paste buffer
errorCodeGenAreaEmpty;There is no code that could be taken over
errorCodeGenMissingInsertPos;You did not set the insert position within the source code yet. Please select a line within the source cod
errorContextMenuRequestChildIsNotInSelection;Unable to open a context menu. Node "&2" in the sub tree of "&1" is not selected
errorCouldNotSave;Could not save file (Does directory exist? Is file writable?)
errorDragTargetEqualsDragItem;Unable to drag the item "&1". The drag target and the drag item are equal
errorInvalidDragItems;Unable to drag the items ("&1"" "&2" " ...). All the drag & drop items must have the same parent node
errorInvalidDragTarget;Unable to drag the items ("&2"" ...). The drag target "&1" is in the sub tree of "&2"
errorLiteralAssNotPreviewed;Literal Assistant is not available. Please preview the layout first
errorMethodRefersToOutsideAdapter;Can not generate code. Method &1 does not refer to the adapter class
errorMissingLanguage2;You did not input a language so far. Please input a language
errorNoFileLoaded;Please load layout first and retry
errorNoLineSelected;Please select a line first
errorNoNodeSelected;Please select an entry first and retry
errorNoProtocolAvailable;No log available - please first preview screen
errorNodeMove;Moving items is only allowed within one level
errorNodeNotDropable;Dropped node &1 does not fit to selected node
errorSelectSubNodeForPlacing;Control cannot be directly dropped - have a look into sub-nodes to place control
errorSideNodeNotAccept;Unable to paste item (&1 ...) beside the selected item
errorSourceDirMissing;Code Assistant is not available. The java source code directory is not set. Use Home->Preferences to set the directory
errorSourceDirNotExist;Code Assistant is not available. The java source code directory does not exist. Check setting via Home->Preferences
errorUpperNodeNotAccept;Unable to paste item (&1 ...) under the selected item
fniErrorBadFileExtension;Wrong file extension. Please select a file with extension &1
fniErrorBadFileURL;The file name points to the oustide of the web application. Please select a file within &1
fniErrorFileNameNull;Please input a file name
fniFileExtensionInfo;Please select a file with extension "&1".
fniFileExtensionInfoAll;There is no restriction in respect to the file type. Any file extension is OK.
fniFileName;File Name
fniInfo;With the file search dialog select a file from your local file system. The absolute path information is converted into a relative URL - that can be used to refer e.g. an image or css. Therefore the file must be within directory "&1" (or any sub directory).
fniPopupTitle;File Name to URL
fniTakeOver;Take Over
generateCode;Generate Code
iconTitleCopy;
iconTitleRemove;
icontTitleCut;
layoutCodeSuccessFileSaved;Layout and Source File were saved successfully (see Edit->Resources for further info)
layoutCodeTextSuccessFileSaved;Layout Source File and Translation File were saved successfully (see Edit->Resources for further info)
layoutTextSuccessFileSaved;Layout and Translation File were saved successfully (see Edit->Resources for further info)
le.prt.errors;Errors
le.prt.id;Id
le.prt.message;Message
le.prt.protocol;Protocol
le.prt.tag;Tag
le.prt.type;Type
le.prt.warnings;Warnings
litAssCompareLang;Comparison Language
litAssFileContent;File Content
litAssLanguage;Language
litAssLanguageSettings;Language Settings
litAssLiteralMaintenance;Literal Maintenance
litAssQuestionSaveChanges;You are about to change the language to maintain texts. There are unsaved changes. Do you want to save these changes?
litAssTextId;Textid
litAssUpdateLanguage;Update Language Settings
lm.pleasedefinelanguage;Please define a language first
lm.reservedforcis;This abbreviation is reserved for CIS
lm.savedclickdetails;Saved &1. Click message for details.
looseCodingCancel;Cancel
looseCodingReload;Reload File
looseCodingSave;Save Changes
loosedataCancel;Go Back
loosedataLoose;Lose Data
loosedataQuestion;You are about to lose unsaved data. What do you want to do?
loosedataSave;Save Data
memberQualifier;Member Qualifier
menuCodeGenCopy;Copy
menuCodeGenCut;Cut
menuCodeGenPaste;Paste
menuCodeGenRemove;Remove
menuCodeGenShiftLeft;- Tab
menuCodeGenShiftRight;+ Tab
menuCodeGenTakeOver;Take Over Generated Code
menuEdit;Edit
menuEditCopy;Copy
menuEditCut;Cut
menuEditDelete;Delete
menuEditPasteAsFirst;Paste as first
menuEditPasteAsLast;Paste as last
menuEditRedo;Redo
menuEditUndo;Undo
menuFile;File
menuFileExit;Exit
menuFileNew;New...
menuFileOpen;Open...
menuFilePublish;Publish
menuFileSave;Save
menuFileSaveAs;Save Layout as...
menuPreview;Preview
menuPreviewMode;Preview Mode
menuPreviewModeDefault;Default
menuPreviewModeHTML;HTML in SWT
menuPreviewPreview;Preview
menuPreviewPreviewWithDummyAdapter;Preview with dummy adapter
menuPreviewPreviewWithNewestClasses;Preview with Latest Classes
menuView;View
menuViewConfiguration;Configuration
menuViewLog;Log
menuViewProtocol;Protocol
menuViewResources;Resources
menuViewServerLog;Server Log
menuViewXML;XML
multilinePopupHints;Hints/ Examples
multilinePopupTitle;Input
newfileFileName;File Name
newfileName;Name
noNeedToSave;You did not make changes since the last save.
okNewestClasses;The adapters are now running in a new class loader
openfileCancel;Cancel
popupTitleConfiguration;Configuration
popupTitleLitAssSaveChanges;Save Changes?
popupTitleProtocol;XML To HTML Generation Information
popupTitleReloadJavaSource;Reload File From Disk?
popupTitleResources;Resources
popupTitleServerLog;CIS Server Log File
popupTitleXML;XML Layout Definition
preview;
propNameValidation;Regular Expression 
propnamevalidationhint;Your input is not a valid name for a property or method. The name must start with a lower case character (a-z or) followed by  characters (a-z A-Z) or digits (0-9).
questionReloadJavaSource;The Java source file has changed on the file system - and the Code Assistant has unsaved changes too. You are about to overwrite the file on the file system. Do you want to save the code changes (overwrite file) - or do you want to reload the file from file system (and lose current data)? 
resourceAbsPath;Absolute Path
resourceCode;Java Source
resourceLastModified;Last Modified
resourceName;Name
resourcePopupOKMessage;Editor Resources
resourceTrans;Translation File
resourceXML;XML Layout
scconfig.label.defaultlocation;at  default location (i.e. &quot\;cis/styles&quot\;)
scconfig.label.inputdirchoice;Input any directory of choice (e.g. &quot\;C:/Program Files/Eclipse/workspace/zzz/styles&quot\;) 
scconfig.label.inputdirname;Input the name of a directory relative to the web application's context root. Please note: the directory must on second sub-level e.g. &quot\;yourproject/styles&quot\; or &quot\;common/styles&quot\; 
scconfig.label.keeptstylesheets;You can keep your style sheets in a different directory. We recommend to use a directory within the web application. But the Style Sheet Edior can deal with any directory of choice. 
scconfig.label.outsidewebapp;outside the web application
scconfig.label.ownstylesheetskept;Your own style sheets are kept... 
scconfig.label.pleasenote;Please note: you have to ensure that copies of the generated style sheets (and the corresponding images) are available within the the web application context on runtime.
scconfig.label.stylesheetdir;The directory of the CIS Style Sheets (style sheets that have prefix &quot\;CIS&quot\;) is &quot\;cis/styles&quot\;. It is fixed - i.e. not changeable.
scconfig.label.withinwebapp;within the web application (not default location)
scconfig.rowarea.location;Location
scconfig.rowareadirectories;Directories
scconfig.stylesheetdir;Style Sheet Directories
successCopiedNodes;&1 item(s) are copied into buffer
successFilePublished;Layout was saved as &1 HTML page as &2
successFilePublishedCode;Layout HTML page and Source Code were saved successfully (see Edit->Resources for further info)
successFilePublishedCodeText;Layout HTML page Source Code and Translation File were saved successfully (see Edit->Resources for further info)
successFilePublishedText;Layout HTML page and Translation File were saved successfully (see Edit->Resources for further info)
successFileSaved;Layout was saved as &1
successFileSavedJava;Java Class was saved as &1
successFileSavedMultiLanguage;File was saved as &1
successPreviewRefreshed;Layout was refreshed
tabCodeAssistant;Code Assistant
tabHTMLPreview;HTML Preview
tabLiteralAssistant;Literal Assistant
tabPDFPreview;PDF Preview
tabXmlBinding; XML Binding
titleEmpty;Layout Painter - no layout defined
vc.cmi.gencode;Generate Code
wizardPopupTitle;Control Wizard
workplaceabt.titlebar0;About Application Designer
wsdldataadpt.rowarea0;XML Binding View and Status
bgiPopupTitle;Back Ground Image
bsPopupTitle;Border Selection
closePage;Close Page
ec.previewScreenTestOnly;Preview Mode
ec.previewSettings;Preview Settings
ec.previewWithDummyAdapter;Screen Test Only
ec.previewWithLatestClasses;Quick Preview
ec.previewWithLatestClassesHide;Hide
ec.previewWithLatestClassesShow;Show
ec.previewWithRealAdapter;Run Application
fePopupTitle;Formula Editor
fmp.colarea;To add a field or group to the formula, click Insert Filed or Group.To add a standard function click Insert Function.
litAssHideComparisonLanguage;Hide Comparison Language
litAssShowComparisonLanguage;Show Comparison Language
pfnitPopup.cancel;Cancel
pfnitPopup.showallfile;Show all files
reevml.label4;   
reevml.label5;    
reevml5.label2;   
reevml5.label3;    
reevml6.label12;   
reevml6.label13;   
reevml6.label2;   
reevml6.label3;    
refp.button34;Insert Function
refp.button35;Insert Operator
refp.button36;Insert Constant
refp.button37;Insert Bracket
refp.button38;Reset Formula
refp.button39;OK
refp.button40;Cancel
refp.button41;OK
refp.button42;Cancel
refp.button43;Ok
refp.button44;Cancel
refp.button45;Ok
refp.button46;Cancel
refp.button47;Ok
refp.button48;Cancel
refp.button49;Ok
refp.button50;Cancel
refp.label25;To add a standard function, click Insert Function.
refp.label26;Formula:
refp.label27;Insert Function
refp.label28;Functions:
refp.label29;Select a Field or Group
refp.label30;Insert Operator
refp.label31;Operator
refp.label32;Insert Constant
refp.label33;Constant
refp.label34;Insert Bracket
refp.label35;Bracket
rwa.button0;Save
rwwa.label0;Chairman of the Supervisory Board:
rwwa.label1;Frank F. Beelitz
rwwa.label10;Postal address:
rwwa.label11;Uhlandstrasse 12, 
rwwa.label12;D-64297 Darmstadt
rwwa.label13;Phone: +49-6151-92-0
rwwa.label14;Fax: +49-6151-92-1191
rwwa.label15;Email: webinfo@softwareag.com
rwwa.label16;Internet: www.softwareag.com
rwwa.label17;Software AG is entered in the Register of Companies of Darmstadt Local Court under the No. HRB 1562.
rwwa.label18;The VAT identification number of Software AG is DE 111 660 314.
rwwa.label19;Responsibility in accordance with §§ 6, 10 III MDStV:
rwwa.label2;Chairman of the Board of Management:
rwwa.label20;Norbert Eder
rwwa.label21;Uhlandstrasse 12
rwwa.label22;D-64297 Darmstadt
rwwa.label3;Karl-Heinz Streibich
rwwa.label4;Board of Management:
rwwa.label5;Christian Barrios Marchant
rwwa.label6;Mark Edwards
rwwa.label7;Dr. Peter Kürpick
rwwa.label8;Alfred Pfaff
rwwa.label9;Arnd Zinnhardt
ssfPopupTitle;Style Sheet  File URL...
vreContextmenuText;Validation Rules
vrePopupTitle;Validation Rules Editor
